Date,Time,Temperature (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip. (in),Condition
4/10/2024,7:53:00 PM,68,60,76,E,6 ,0 ,28.75,0,Cloudy
4/10/2024,8:53:00 PM,68,59,73,N,3 ,0 ,28.73,0,Cloudy
4/10/2024,9:53:00 PM,67,57,70,N,7 ,0 ,28.69,0,Cloudy
4/10/2024,10:53:00 PM,68,56,65,VAR,3 ,0 ,28.64,0,Cloudy
4/10/2024,11:53:00 PM,70,55,59,SSE,12 ,20 ,28.64,0,Cloudy
4/9/2024,12:53:00 AM,57,55,93,N,3 ,0 ,29.09,0,Cloudy
4/9/2024,1:53:00 AM,56,54,93,CALM,0 ,0 ,29.07,0,Cloudy
4/9/2024,2:53:00 AM,56,54,93,CALM,0 ,0 ,29.06,0,Cloudy
4/9/2024,3:53:00 AM,55,53,93,E,3 ,0 ,29.04,0,Cloudy
4/9/2024,4:53:00 AM,55,54,96,CALM,0 ,0 ,29.03,0,Cloudy
4/9/2024,5:53:00 AM,56,53,90,CALM,0 ,0 ,29.03,0,Cloudy
4/9/2024,6:53:00 AM,56,54,93,CALM,0 ,0 ,29.05,0,Cloudy
4/9/2024,7:53:00 AM,56,54,93,CALM,0 ,0 ,29.07,0,Light Rain
4/9/2024,8:16:00 AM,57,55,93,W,9 ,0 ,29.08,0,Light Rain
4/9/2024,8:53:00 AM,58,56,93,SW,16 ,0 ,29.1,0.1,Light Rain
4/9/2024,9:01:00 AM,58,56,93,SW,13 ,0 ,29.1,0,Light Rain
4/9/2024,9:19:00 AM,58,56,93,SSW,14 ,0 ,29.1,0,Light Rain
4/9/2024,9:53:00 AM,58,56,93,SW,16 ,0 ,29.11,0.1,Light Rain
4/9/2024,10:20:00 AM,57,56,96,SW,14 ,0 ,29.12,0.1,Light Rain
4/9/2024,10:42:00 AM,57,55,93,SW,15 ,0 ,29.13,0.1,Rain
4/9/2024,10:53:00 AM,57,55,93,WSW,15 ,0 ,29.13,0.1,Rain
4/9/2024,11:53:00 AM,57,55,93,SW,10 ,0 ,29.13,0.1,Light Rain
4/9/2024,12:53:00 PM,58,56,93,SW,7 ,0 ,29.12,0,Light Rain
4/9/2024,1:53:00 PM,58,56,93,CALM,0 ,0 ,29.11,0,Light Rain
4/9/2024,2:53:00 PM,60,57,90,WSW,5 ,0 ,29.1,0,Light Rain
4/9/2024,3:53:00 PM,61,56,83,WSW,5 ,0 ,29.05,0,Cloudy
4/9/2024,4:53:00 PM,62,56,80,CALM,0 ,0 ,29.02,0,Cloudy
4/9/2024,5:53:00 PM,61,57,87,CALM,0 ,0 ,29.02,0,Light Rain
4/9/2024,6:53:00 PM,60,57,90,CALM,0 ,0 ,29.02,0,Cloudy
4/9/2024,7:53:00 PM,60,58,93,NW,7 ,0 ,29,0,Cloudy
4/9/2024,8:53:00 PM,59,57,93,NNW,6 ,0 ,29,0,Cloudy
4/9/2024,9:53:00 PM,58,56,93,ENE,3 ,0 ,29.01,0,Cloudy
4/9/2024,10:53:00 PM,58,57,97,CALM,0 ,0 ,28.99,0,Partly Cloudy
4/9/2024,11:23:00 PM,57,56,96,CALM,0 ,0 ,28.98,0,Partly Cloudy
4/9/2024,11:53:00 PM,56,56,100,E,3 ,0 ,28.97,0,Mist
4/9/2024,11:58:00 PM,56,55,97,CALM,0 ,0 ,28.97,0,Fog
4/8/2024,12:53:00 AM,55,43,64,CALM,0 ,0 ,28.99,0,Mostly Cloudy
4/8/2024,1:53:00 AM,54,43,66,NNE,3 ,0 ,28.99,0,Cloudy
4/8/2024,2:53:00 AM,53,44,71,CALM,0 ,0 ,28.99,0,Cloudy
4/8/2024,3:53:00 AM,54,44,69,CALM,0 ,0 ,28.99,0,Cloudy
4/8/2024,4:53:00 AM,54,44,69,CALM,0 ,0 ,29,0,Mostly Cloudy
4/8/2024,5:53:00 AM,54,44,69,CALM,0 ,0 ,29.01,0,Cloudy
4/8/2024,6:53:00 AM,53,44,71,CALM,0 ,0 ,29.03,0,Cloudy
4/8/2024,7:53:00 AM,53,47,80,CALM,0 ,0 ,29.06,0,Mostly Cloudy
4/8/2024,8:53:00 AM,57,48,72,CALM,0 ,0 ,29.09,0,Cloudy
4/8/2024,9:53:00 AM,58,47,67,S,3 ,0 ,29.11,0,Cloudy
4/8/2024,10:53:00 AM,57,49,74,W,9 ,20 ,29.12,0,Light Rain
4/8/2024,11:53:00 AM,56,52,87,CALM,0 ,0 ,29.12,0.1,Light Rain
4/8/2024,12:53:00 PM,58,54,87,NW,3 ,0 ,29.11,0,Light Rain
4/8/2024,1:53:00 PM,59,54,83,WSW,3 ,0 ,29.1,0,Light Rain
4/8/2024,2:53:00 PM,60,55,83,CALM,0 ,0 ,29.09,0,Light Rain
4/8/2024,3:53:00 PM,59,56,90,ESE,7 ,0 ,29.06,0.1,Light Rain
4/8/2024,4:53:00 PM,61,57,87,NE,7 ,0 ,29.06,0,Cloudy
4/8/2024,5:53:00 PM,64,58,80,NW,3 ,0 ,29.05,0,Mostly Cloudy
4/8/2024,6:53:00 PM,62,57,84,NNE,5 ,0 ,29.05,0,Mostly Cloudy
4/8/2024,7:53:00 PM,61,57,87,NE,7 ,0 ,29.04,0,Cloudy
4/8/2024,8:53:00 PM,60,57,90,N,3 ,0 ,29.06,0,Cloudy
4/8/2024,9:53:00 PM,58,55,90,NNE,5 ,0 ,29.07,0,Mostly Cloudy
4/8/2024,10:53:00 PM,57,54,89,CALM,0 ,0 ,29.07,0,Fair
4/8/2024,11:53:00 PM,57,55,93,NNE,3 ,0 ,29.08,0,Cloudy
4/8/2024,12:53:00 AM,44,33,65,VAR,3 ,0 ,29.02,0,Fair
4/8/2024,1:53:00 AM,41,34,76,NE,6 ,0 ,29.03,0,Fair
4/8/2024,2:53:00 AM,44,34,68,NNE,9 ,0 ,29.03,0,Fair
4/8/2024,3:53:00 AM,42,32,67,NE,8 ,0 ,29.03,0,Fair
4/8/2024,4:53:00 AM,40,31,70,NE,8 ,0 ,29.02,0,Fair
4/8/2024,5:53:00 AM,42,31,65,N,9 ,0 ,29.04,0,Fair
4/8/2024,6:53:00 AM,40,31,70,NNE,8 ,0 ,29.05,0,Fair
4/8/2024,7:53:00 AM,42,32,67,NNE,7 ,0 ,29.07,0,Fair
4/8/2024,8:53:00 AM,47,33,59,NE,7 ,0 ,29.09,0,Fair
4/8/2024,9:53:00 AM,50,35,57,ENE,5 ,0 ,29.09,0,Fair
4/8/2024,10:53:00 AM,53,36,52,VAR,3 ,0 ,29.09,0,Fair
4/8/2024,11:53:00 AM,58,36,44,VAR,3 ,0 ,29.09,0,Fair
4/7/2024,12:53:00 PM,62,37,39,SSW,5 ,0 ,29.06,0,Fair
4/7/2024,1:53:00 PM,65,37,36,NNW,3 ,0 ,29.05,0,Fair
4/7/2024,2:53:00 PM,67,39,36,VAR,6 ,0 ,29.02,0,Mostly Cloudy
4/7/2024,3:53:00 PM,69,37,31,VAR,6 ,0 ,28.99,0,Mostly Cloudy
4/7/2024,4:53:00 PM,71,38,30,VAR,5 ,0 ,28.97,0,Fair
4/7/2024,5:53:00 PM,71,37,29,SW,5 ,0 ,28.96,0,Mostly Cloudy
4/7/2024,6:53:00 PM,71,39,31,WSW,5 ,0 ,28.94,0,Cloudy
4/7/2024,7:53:00 PM,67,37,33,CALM,0 ,0 ,28.94,0,Cloudy
4/7/2024,8:53:00 PM,66,37,34,CALM,0 ,0 ,28.95,0,Partly Cloudy
4/7/2024,9:53:00 PM,63,38,40,CALM,0 ,0 ,28.97,0,Fair
4/7/2024,10:53:00 PM,58,42,56,CALM,0 ,0 ,28.97,0,Fair
4/7/2024,11:53:00 PM,57,41,55,CALM,0 ,0 ,28.98,0,Fair
4/7/2024,12:53:00 AM,44,33,65,N,8 ,0 ,29.07,0,Mostly Cloudy
4/7/2024,1:53:00 AM,43,34,71,N,6 ,0 ,29.07,0,Partly Cloudy
4/7/2024,2:53:00 AM,43,34,71,N,6 ,0 ,29.07,0,Mostly Cloudy
4/7/2024,3:53:00 AM,42,34,73,NNW,7 ,0 ,29.08,0,Mostly Cloudy
4/7/2024,4:53:00 AM,41,35,79,NE,6 ,0 ,29.07,0,Cloudy
4/7/2024,5:53:00 AM,39,33,79,NNE,8 ,0 ,29.07,0,Partly Cloudy
4/7/2024,6:53:00 AM,38,33,83,NNE,7 ,0 ,29.1,0,Fair
4/7/2024,7:53:00 AM,39,33,79,NNE,6 ,0 ,29.12,0,Fair
4/7/2024,8:53:00 AM,43,35,74,NE,10 ,0 ,29.12,0,Fair
4/7/2024,9:53:00 AM,47,32,56,NE,12 ,0 ,29.13,0,Fair
4/7/2024,10:53:00 AM,49,28,44,NE,10 ,20 ,29.13,0,Fair
4/7/2024,11:53:00 AM,51,28,41,VAR,3 ,18 ,29.12,0,Partly Cloudy
4/6/2024,12:53:00 PM,52,29,41,VAR,3 ,0 ,29.1,0,Partly Cloudy
4/6/2024,1:53:00 PM,56,31,39,NE,9 ,0 ,29.09,0,Partly Cloudy
4/6/2024,2:53:00 PM,58,32,37,VAR,6 ,0 ,29.07,0,Fair
4/6/2024,3:53:00 PM,58,31,36,NE,9 ,0 ,29.04,0,Fair
4/6/2024,4:53:00 PM,59,32,36,NE,6 ,17 ,29.02,0,Fair
4/6/2024,5:53:00 PM,60,31,33,N,5 ,17 ,29.01,0,Fair
4/6/2024,6:53:00 PM,59,32,36,ENE,8 ,0 ,29.01,0,Fair
4/6/2024,7:53:00 PM,55,31,40,ENE,7 ,0 ,29,0,Fair
4/6/2024,8:53:00 PM,54,31,41,CALM,0 ,0 ,29,0,Fair
4/6/2024,9:53:00 PM,52,32,47,NNE,5 ,0 ,29.02,0,Fair
4/6/2024,10:53:00 PM,49,32,52,N,6 ,0 ,29.03,0,Fair
4/6/2024,11:53:00 PM,45,35,68,NE,6 ,0 ,29.02,0,Fair
4/6/2024,12:53:00 AM,43,34,71,W,8 ,0 ,28.88,0,Fair
4/6/2024,1:53:00 AM,40,34,79,W,8 ,0 ,28.89,0,Partly Cloudy
4/6/2024,2:53:00 AM,40,34,79,W,6 ,0 ,28.89,0,Cloudy
4/6/2024,3:13:00 AM,40,34,79,WSW,6 ,0 ,28.89,0,Mostly Cloudy
4/6/2024,3:53:00 AM,40,34,79,W,6 ,0 ,28.89,0,Mostly Cloudy
4/6/2024,4:00:00 AM,40,34,79,W,5 ,0 ,28.89,0,Cloudy
4/6/2024,4:08:00 AM,40,34,79,W,6 ,0 ,28.89,0,Mostly Cloudy
4/6/2024,4:53:00 AM,40,34,79,W,6 ,0 ,28.88,0,Cloudy
4/6/2024,5:53:00 AM,40,34,79,W,7 ,0 ,28.89,0,Mostly Cloudy
4/6/2024,6:53:00 AM,39,34,82,SW,6 ,0 ,28.91,0,Mostly Cloudy
4/6/2024,7:53:00 AM,39,34,82,WSW,6 ,0 ,28.92,0,Partly Cloudy
4/6/2024,8:46:00 AM,41,34,76,WNW,7 ,0 ,28.95,0,Mostly Cloudy
4/5/2024,8:53:00 AM,41,34,76,WNW,7 ,0 ,28.96,0,Mostly Cloudy
4/5/2024,9:31:00 AM,44,32,63,N,7 ,0 ,28.96,0,Mostly Cloudy
4/5/2024,9:53:00 AM,45,33,63,VAR,6 ,0 ,28.96,0,Partly Cloudy
4/5/2024,10:30:00 AM,43,31,62,NW,7 ,0 ,28.98,0,Mostly Cloudy
4/5/2024,10:53:00 AM,44,31,60,VAR,5 ,0 ,28.99,0,Cloudy
4/5/2024,11:53:00 AM,45,30,56,W,7 ,0 ,29,0,Cloudy
4/5/2024,12:53:00 PM,47,30,52,VAR,7 ,0 ,29,0,Cloudy
4/5/2024,1:53:00 PM,47,31,54,WNW,5 ,0 ,29,0,Cloudy
4/5/2024,2:53:00 PM,47,32,56,SW,6 ,0 ,28.99,0,Cloudy
4/5/2024,3:53:00 PM,48,31,52,WNW,7 ,0 ,28.99,0,Cloudy
4/5/2024,4:53:00 PM,48,31,52,W,6 ,0 ,28.99,0,Cloudy
4/5/2024,5:53:00 PM,48,31,52,CALM,0 ,0 ,29,0,Cloudy
4/5/2024,6:53:00 PM,48,31,52,W,3 ,0 ,29.01,0,Cloudy
4/5/2024,7:53:00 PM,48,31,52,CALM,0 ,0 ,29.02,0,Cloudy
4/5/2024,8:53:00 PM,48,32,54,NW,3 ,0 ,29.03,0,Cloudy
4/5/2024,9:53:00 PM,47,32,56,N,7 ,0 ,29.05,0,Cloudy
4/5/2024,10:53:00 PM,45,32,60,NNW,5 ,0 ,29.06,0,Partly Cloudy
4/5/2024,11:53:00 PM,46,33,61,N,6 ,0 ,29.07,0,Cloudy
4/5/2024,12:53:00 AM,44,37,76,SW,12 ,0 ,28.58,0,Cloudy
4/5/2024,1:53:00 AM,46,35,66,WSW,9 ,0 ,28.57,0,Cloudy
4/5/2024,2:53:00 AM,45,33,63,SW,12 ,0 ,28.57,0,Cloudy
4/5/2024,3:53:00 AM,45,32,60,SW,15 ,24 ,28.55,0,Cloudy
4/5/2024,4:53:00 AM,45,32,60,SW,17 ,0 ,28.56,0,Cloudy
4/5/2024,5:53:00 AM,45,31,58,SW,17 ,0 ,28.55,0,Cloudy
4/5/2024,6:53:00 AM,45,31,58,SW,16 ,0 ,28.56,0,Cloudy
4/5/2024,7:53:00 AM,45,32,60,SW,17 ,0 ,28.57,0,Cloudy
4/5/2024,8:53:00 AM,46,32,58,WSW,16 ,24 ,28.58,0,Cloudy
4/5/2024,9:53:00 AM,47,31,54,WSW,15 ,23 ,28.6,0,Cloudy
4/5/2024,10:53:00 AM,46,32,58,WSW,17 ,28 ,28.62,0,Light Rain
4/5/2024,11:53:00 AM,48,31,52,W,20 ,29 ,28.64,0,Cloudy
4/4/2024,12:53:00 PM,48,29,48,W,18 ,26 ,28.66,0,Cloudy
4/4/2024,1:53:00 PM,50,31,48,WSW,22 ,29 ,28.68,0,Mostly Cloudy / Windy
4/4/2024,2:53:00 PM,49,29,46,W,15 ,0 ,28.69,0,Cloudy
4/4/2024,3:53:00 PM,50,29,44,WSW,16 ,24 ,28.7,0,Cloudy
4/4/2024,4:53:00 PM,50,29,44,W,9 ,0 ,28.72,0,Cloudy
4/4/2024,5:53:00 PM,49,30,48,WSW,10 ,0 ,28.74,0,Cloudy
4/4/2024,6:53:00 PM,50,30,46,WNW,6 ,0 ,28.76,0,Cloudy
4/4/2024,7:53:00 PM,49,30,48,NW,6 ,0 ,28.78,0,Cloudy
4/4/2024,8:53:00 PM,48,30,50,W,6 ,0 ,28.8,0,Cloudy
4/4/2024,9:53:00 PM,48,30,50,WNW,10 ,0 ,28.83,0,Cloudy
4/4/2024,10:53:00 PM,47,31,54,W,7 ,0 ,28.84,0,Cloudy
4/4/2024,11:53:00 PM,45,32,60,W,13 ,0 ,28.86,0,Light Rain
4/4/2024,12:17:00 AM,67,62,84,W,21 ,31 ,28.45,0,Light Rain with Thunder
4/4/2024,12:22:00 AM,66,62,87,W,29 ,47 ,28.46,0,Heavy T-Storm / Windy
4/4/2024,12:29:00 AM,65,62,90,W,20 ,47 ,28.44,0.1,Heavy T-Storm
4/4/2024,12:48:00 AM,64,63,94,W,16 ,26 ,28.43,0.3,Heavy T-Storm
4/4/2024,12:53:00 AM,65,63,93,SW,17 ,26 ,28.42,0.3,Light Rain with Thunder
4/4/2024,1:10:00 AM,65,63,93,WSW,9 ,0 ,28.41,0.1,Cloudy
4/4/2024,1:53:00 AM,65,63,93,W,9 ,0 ,28.4,0.1,Heavy Rain
4/4/2024,1:57:00 AM,65,63,93,W,13 ,0 ,28.41,0,Heavy T-Storm
4/4/2024,2:00:00 AM,65,63,93,W,14 ,0 ,28.41,0.1,Heavy T-Storm
4/4/2024,2:05:00 AM,65,63,93,W,13 ,22 ,28.41,0.1,Light Rain with Thunder
4/4/2024,2:08:00 AM,64,63,96,W,20 ,26 ,28.42,0.2,Light Rain with Thunder
4/4/2024,2:18:00 AM,63,59,87,W,10 ,31 ,28.41,0.2,Light Rain with Thunder
4/3/2024,2:34:00 AM,62,59,90,SW,9 ,0 ,28.42,0.3,Light Rain
4/3/2024,2:53:00 AM,63,58,84,W,13 ,0 ,28.42,0.3,Cloudy
4/3/2024,3:53:00 AM,62,57,84,SW,10 ,0 ,28.42,0,Cloudy
4/3/2024,4:46:00 AM,60,57,90,SW,7 ,0 ,28.42,0,Cloudy
4/3/2024,4:53:00 AM,60,57,90,SW,6 ,0 ,28.4,0,Cloudy
4/3/2024,5:22:00 AM,60,56,86,W,15 ,22 ,28.39,0,Light Rain
4/3/2024,5:36:00 AM,58,54,87,W,14 ,0 ,28.39,0,Light Rain
4/3/2024,5:53:00 AM,57,52,83,W,17 ,0 ,28.4,0,Mostly Cloudy
4/3/2024,6:18:00 AM,56,51,84,W,15 ,0 ,28.43,0,Mostly Cloudy
4/3/2024,6:26:00 AM,56,50,80,W,17 ,0 ,28.44,0,Mostly Cloudy
4/3/2024,6:53:00 AM,55,50,83,W,17 ,26 ,28.46,0,Mostly Cloudy
4/3/2024,7:53:00 AM,52,47,83,W,15 ,22 ,28.48,0,Mostly Cloudy
4/3/2024,8:07:00 AM,52,46,80,W,14 ,23 ,28.48,0,Mostly Cloudy
4/3/2024,8:53:00 AM,50,42,74,W,13 ,23 ,28.51,0,Cloudy
4/3/2024,9:23:00 AM,49,39,69,WNW,17 ,29 ,28.52,0,Mostly Cloudy
4/3/2024,9:53:00 AM,49,38,66,W,22 ,29 ,28.53,0,Mostly Cloudy / Windy
4/3/2024,10:53:00 AM,50,38,63,W,15 ,0 ,28.55,0,Mostly Cloudy
4/3/2024,11:53:00 AM,53,38,57,WSW,18 ,25 ,28.54,0,Mostly Cloudy
4/3/2024,12:53:00 PM,55,34,45,SW,20 ,26 ,28.53,0,Mostly Cloudy
4/3/2024,1:53:00 PM,57,35,44,WSW,15 ,29 ,28.51,0,Mostly Cloudy
4/3/2024,2:53:00 PM,56,33,42,WSW,16 ,24 ,28.49,0,Mostly Cloudy
4/3/2024,3:53:00 PM,56,30,37,SW,21 ,26 ,28.47,0,Mostly Cloudy / Windy
4/3/2024,4:53:00 PM,58,29,33,W,23 ,32 ,28.47,0,Mostly Cloudy / Windy
4/3/2024,5:53:00 PM,54,31,41,WNW,22 ,32 ,28.5,0,Mostly Cloudy / Windy
4/3/2024,6:53:00 PM,50,38,63,W,15 ,0 ,28.54,0,Mostly Cloudy
4/3/2024,7:53:00 PM,49,35,59,WSW,15 ,24 ,28.54,0,Mostly Cloudy
4/3/2024,8:53:00 PM,48,36,63,WSW,13 ,0 ,28.56,0,Mostly Cloudy
4/3/2024,9:53:00 PM,49,37,64,WSW,14 ,0 ,28.57,0,Light Rain
4/3/2024,10:53:00 PM,46,37,71,SW,15 ,23 ,28.59,0,Cloudy
4/3/2024,11:53:00 PM,44,38,79,SSW,14 ,0 ,28.59,0,Cloudy
4/3/2024,12:53:00 AM,69,60,73,SW,8 ,0 ,28.8,0,Cloudy
4/3/2024,1:53:00 AM,68,60,76,SW,10 ,0 ,28.77,0,Cloudy
4/3/2024,2:53:00 AM,69,61,75,SW,9 ,0 ,28.77,0,Mostly Cloudy
4/3/2024,3:53:00 AM,69,61,75,SSW,10 ,0 ,28.74,0,Fair
4/3/2024,4:53:00 AM,68,61,78,SW,10 ,0 ,28.74,0,Cloudy
4/3/2024,5:53:00 AM,68,61,78,SW,13 ,0 ,28.75,0,Partly Cloudy
4/3/2024,6:36:00 AM,69,61,75,WSW,17 ,26 ,28.77,0,Cloudy
4/3/2024,6:44:00 AM,69,60,73,SW,17 ,28 ,28.77,0,Cloudy
4/3/2024,6:53:00 AM,69,60,73,SW,17 ,29 ,28.77,0,Cloudy
4/3/2024,7:07:00 AM,69,59,70,SW,21 ,29 ,28.78,0,Cloudy / Windy
4/3/2024,7:53:00 AM,69,58,68,SW,21 ,30 ,28.79,0,Cloudy / Windy
4/3/2024,8:53:00 AM,69,58,68,SSW,18 ,29 ,28.77,0,Mostly Cloudy
4/2/2024,9:53:00 AM,71,59,66,SSW,21 ,30 ,28.75,0,Mostly Cloudy / Windy
4/2/2024,10:53:00 AM,73,60,64,SSW,18 ,30 ,28.74,0,Cloudy
4/2/2024,11:53:00 AM,74,61,64,SSW,22 ,39 ,28.75,0,Cloudy / Windy
4/2/2024,12:53:00 PM,75,62,64,SSW,22 ,31 ,28.72,0,Cloudy / Windy
4/2/2024,1:53:00 PM,76,61,60,SSW,24 ,31 ,28.69,0,Cloudy / Windy
4/2/2024,2:53:00 PM,78,62,58,SSW,21 ,29 ,28.66,0,Cloudy / Windy
4/2/2024,3:53:00 PM,79,61,54,SSW,16 ,25 ,28.6,0,Cloudy
4/2/2024,4:53:00 PM,79,60,52,SSW,16 ,26 ,28.58,0,Cloudy
4/2/2024,5:53:00 PM,78,61,56,SSW,14 ,0 ,28.55,0,Cloudy
4/2/2024,6:53:00 PM,77,58,52,SSW,16 ,24 ,28.55,0,Cloudy
4/2/2024,7:53:00 PM,76,57,52,SSW,23 ,29 ,28.56,0,Cloudy / Windy
4/2/2024,8:53:00 PM,74,56,53,SW,9 ,0 ,28.53,0,Cloudy
4/2/2024,9:53:00 PM,75,56,51,SSW,15 ,30 ,28.53,0,Light Rain
4/2/2024,10:53:00 PM,75,56,51,S,16 ,25 ,28.47,0,Cloudy
4/2/2024,11:49:00 PM,75,57,53,S,26 ,39 ,28.39,0,Thunder / Windy
4/2/2024,11:53:00 PM,75,57,53,S,26 ,40 ,28.4,0,Thunder / Windy
4/2/2024,12:53:00 AM,63,54,72,SW,7 ,0 ,28.89,0,Cloudy
4/2/2024,1:53:00 AM,63,54,72,SSW,9 ,0 ,28.88,0,Cloudy
4/2/2024,2:53:00 AM,65,54,68,SSW,13 ,0 ,28.88,0,Cloudy
4/2/2024,3:53:00 AM,66,55,68,SW,9 ,0 ,28.88,0,Cloudy
4/2/2024,4:53:00 AM,66,56,70,SSW,15 ,0 ,28.89,0,Mostly Cloudy
4/2/2024,5:53:00 AM,67,56,68,SSW,13 ,0 ,28.89,0,Cloudy
4/2/2024,6:53:00 AM,67,57,70,SW,12 ,0 ,28.9,0,Cloudy
4/2/2024,7:53:00 AM,67,58,73,SW,12 ,0 ,28.92,0,Cloudy
4/2/2024,8:53:00 AM,68,58,70,SSW,15 ,0 ,28.93,0,Cloudy
4/2/2024,9:53:00 AM,69,59,70,SSW,15 ,0 ,28.93,0,Cloudy
4/2/2024,10:53:00 AM,71,60,68,SSW,13 ,24 ,28.94,0,Cloudy
4/2/2024,11:53:00 AM,74,62,66,SW,18 ,24 ,28.93,0,Cloudy
4/1/2024,12:07:00 PM,75,62,64,SSW,20 ,0 ,28.92,0,Cloudy
4/1/2024,12:45:00 PM,75,62,64,SSW,17 ,25 ,28.91,0,Cloudy
4/1/2024,12:53:00 PM,74,61,64,SW,14 ,26 ,28.91,0,Cloudy
4/1/2024,1:53:00 PM,75,62,64,SW,16 ,0 ,28.89,0,Cloudy
4/1/2024,2:53:00 PM,77,61,58,SW,17 ,26 ,28.87,0,Cloudy
4/1/2024,3:53:00 PM,77,60,56,SW,18 ,29 ,28.86,0,Cloudy
4/1/2024,4:53:00 PM,77,60,56,SW,22 ,28 ,28.85,0,Cloudy / Windy
4/1/2024,5:53:00 PM,74,59,59,SW,18 ,25 ,28.84,0,Cloudy
4/1/2024,6:53:00 PM,73,60,64,SW,12 ,0 ,28.84,0,Cloudy
4/1/2024,7:53:00 PM,71,60,68,SSW,12 ,0 ,28.84,0,Cloudy
4/1/2024,8:53:00 PM,70,60,71,SW,9 ,0 ,28.84,0,Cloudy
4/1/2024,9:53:00 PM,70,60,71,SSW,10 ,0 ,28.84,0,Cloudy
4/1/2024,10:53:00 PM,70,60,71,SW,10 ,0 ,28.83,0,Cloudy
4/1/2024,11:53:00 PM,69,60,73,SW,9 ,0 ,28.82,0,Cloudy
4/1/2024,12:08:00 AM,61,43,52,SW,13 ,0 ,28.92,0,Haze
4/1/2024,12:25:00 AM,60,44,55,SW,12 ,0 ,28.92,0,Fair
4/1/2024,12:53:00 AM,59,43,55,SSW,13 ,0 ,28.92,0,Fair
4/1/2024,1:53:00 AM,56,43,62,SW,9 ,0 ,28.92,0,Fair
4/1/2024,3:53:00 AM,60,44,55,WSW,10 ,0 ,28.93,0,Fair
4/1/2024,4:53:00 AM,56,44,64,SW,7 ,0 ,28.91,0,Partly Cloudy
4/1/2024,5:53:00 AM,57,44,62,WSW,7 ,0 ,28.92,0,Fair
4/1/2024,6:53:00 AM,53,44,71,CALM,0 ,0 ,28.94,0,Fair
4/1/2024,7:53:00 AM,52,45,77,CALM,0 ,0 ,28.95,0,Partly Cloudy
4/1/2024,8:53:00 AM,61,49,64,CALM,0 ,0 ,28.96,0,Fair
4/1/2024,9:53:00 AM,70,52,53,SSW,12 ,0 ,28.96,0,Partly Cloudy
4/1/2024,10:53:00 AM,72,52,49,SSW,18 ,0 ,28.97,0,Partly Cloudy
3/31/2024,11:53:00 AM,73,53,49,WSW,18 ,24 ,28.98,0,Mostly Cloudy
3/31/2024,12:53:00 PM,74,54,50,WSW,16 ,24 ,28.97,0,Mostly Cloudy
3/31/2024,1:53:00 PM,74,53,48,WSW,13 ,23 ,28.95,0,Mostly Cloudy
3/31/2024,2:53:00 PM,75,54,48,SSW,16 ,23 ,28.93,0,Mostly Cloudy
3/31/2024,3:53:00 PM,76,54,46,WSW,15 ,24 ,28.91,0,Mostly Cloudy
3/31/2024,4:53:00 PM,77,53,43,WSW,18 ,0 ,28.89,0,Cloudy
3/31/2024,5:53:00 PM,76,53,45,SSW,13 ,0 ,28.88,0,Cloudy
3/31/2024,6:53:00 PM,74,54,50,SW,14 ,0 ,28.87,0,Cloudy
3/31/2024,7:53:00 PM,71,54,55,SW,14 ,0 ,28.87,0,Cloudy
3/31/2024,8:53:00 PM,70,53,55,SW,14 ,0 ,28.88,0,Cloudy
3/31/2024,9:53:00 PM,68,54,61,SSW,13 ,0 ,28.89,0,Partly Cloudy
3/31/2024,10:53:00 PM,65,54,68,SSW,9 ,0 ,28.89,0,Fair
3/31/2024,11:53:00 PM,63,54,72,SSW,8 ,0 ,28.88,0,Mostly Cloudy
3/31/2024,12:53:00 AM,54,31,41,SW,5 ,0 ,29.03,0,Fair
3/31/2024,1:53:00 AM,51,32,48,S,6 ,0 ,29.01,0,Fair
3/31/2024,2:53:00 AM,53,32,45,SSW,7 ,0 ,28.99,0,Cloudy
3/31/2024,3:53:00 AM,52,32,47,SSW,5 ,0 ,28.99,0,Cloudy
3/31/2024,4:53:00 AM,53,31,43,CALM,0 ,0 ,28.98,0,Cloudy
3/31/2024,5:53:00 AM,49,28,44,CALM,0 ,0 ,28.99,0,Mostly Cloudy
3/31/2024,6:53:00 AM,49,29,46,W,3 ,0 ,28.99,0,Mostly Cloudy
3/31/2024,7:53:00 AM,49,28,44,W,7 ,0 ,29.02,0,Mostly Cloudy
3/31/2024,8:53:00 AM,54,35,49,SSW,5 ,0 ,29,0,Mostly Cloudy
3/31/2024,9:53:00 AM,63,36,37,SSW,13 ,21 ,29,0,Mostly Cloudy
3/31/2024,10:53:00 AM,66,37,34,SW,17 ,0 ,28.99,0,Partly Cloudy
3/31/2024,11:53:00 AM,70,40,33,SW,20 ,25 ,29,0,Fair
3/30/2024,12:53:00 PM,71,41,34,SW,16 ,28 ,28.98,0,Partly Cloudy
3/30/2024,1:53:00 PM,73,41,31,WSW,18 ,32 ,28.96,0,Partly Cloudy
3/30/2024,2:53:00 PM,74,42,32,SW,16 ,26 ,28.93,0,Partly Cloudy
3/30/2024,3:53:00 PM,75,41,29,SW,20 ,33 ,28.9,0,Partly Cloudy
3/30/2024,4:53:00 PM,75,41,29,SW,20 ,31 ,28.88,0,Fair
